"","Year","State","measure","data_item","unit","Domain","Domain.Category","Value"
"1410",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN LB / ACRE / YEAR","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)","0"
"1411",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN LB / ACRE / YEAR","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","0.067"
"1412",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN LB / ACRE / YEAR","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENPROPATHRIN = 127901)","0.41"
"1413",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN LB / ACRE / YEAR","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)","1.852"
"1414",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN LB / ACRE / YEAR","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","0"
"1415",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN LB / ACRE / YEAR","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)","0"
"1416",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN LB / ACRE / YEAR","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PHOSMET = 59201)","0"
"1417",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN LB / ACRE / YEAR","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRETHRINS = 69001)","0"
"1418",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN LB / ACRE / YEAR","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)","0"
"1419",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN LB / ACRE / YEAR","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)","0"
"1420",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN LB / ACRE / YEAR","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)","0.064"
"1421",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN LB / ACRE / YEAR","CHEMICAL, OTHER","CHEMICAL, OTHER: (CYANAMID = 14002)","0"
"1422",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN LB / ACRE / YEAR","CHEMICAL, OTHER","CHEMICAL, OTHER: (GIBBERELLIC ACID = 43801)","0"
"1423",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN LB / ACRE / YEAR","CHEMICAL, OTHER","CHEMICAL, OTHER: (HYDROGEN PEROXIDE = 595)","0"
"1424",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN LB / ACRE / YEAR","CHEMICAL, OTHER","CHEMICAL, OTHER: (MINERAL OIL = 63502)","0"
"1425",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN LB / ACRE / YEAR","CHEMICAL, OTHER","CHEMICAL, OTHER: (REYNOUTRIA SACHALINE = 55809)","0"
"1426",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN LB / ACRE / YEAR","FERTILIZER","FERTILIZER: (NITROGEN)","73"
"1427",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN LB / ACRE / YEAR","FERTILIZER","FERTILIZER: (PHOSPHATE)","92"
"1428",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN LB / ACRE / YEAR","FERTILIZER","FERTILIZER: (POTASH)","52"
"1429",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN LB / ACRE / YEAR","FERTILIZER","FERTILIZER: (SULFUR)","0"
"1430",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)","0"
"1431",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS SUBTILIS = 6479)","0"
"1432",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CALCIUM POLYSULFIDE = 76702)","1"
"1433",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)","2.2"
"1434",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER SULFATE = 24401)","0"
"1435",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)","0"
"1436",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (DIFENOCONAZOLE = 128847)","0"
"1437",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (DIMETHOMORPH = 268800)","0"
"1438",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENBUCONAZOLE = 129011)","2.2"
"1439",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)","0"
"1440",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUOPYRAM = 80302)","0"
"1441",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MANCOZEB = 14504)","0"
"1442",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METCONAZOLE = 125619)","0"
"1443",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MONO-POTASSIUM SALT = 76416)","0"
"1444",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)","2.5"
"1445",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)","0"
"1446",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRIMETHANIL = 288201)","0"
"1447",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (2,4-D, DIMETH. SALT = 30019)","0"
"1448",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CLETHODIM = 121011)","0"
"1449",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIURON = 35505)","0"
"1450",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)","1"
"1451",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLUFOSINATE-AMMONIUM = 128850)","0"
"1452",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)","1.4"
"1453",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE POT. SALT = 103613)","0"
"1454",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (HEXAZINONE = 107201)","1"
"1455",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (MESOTRIONE = 122990)","0"
"1456",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ORYZALIN = 104201)","1"
"1457",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","1"
"1458",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","0"
"1459",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TERBACIL = 12701)","0"
"1460",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ACETAMIPRID = 99050)","0"
"1461",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","0"
"1462",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)","0"
"1463",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","1.6"
"1464",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENPROPATHRIN = 127901)","1.4"
"1465",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)","3.5"
"1466",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","0"
"1467",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)","0"
"1468",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PHOSMET = 59201)","0"
"1469",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRETHRINS = 69001)","0"
"1470",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)","0"
"1471",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)","0"
"1472",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)","2.5"
"1473",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, OTHER","CHEMICAL, OTHER: (CYANAMID = 14002)","0"
"1474",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, OTHER","CHEMICAL, OTHER: (GIBBERELLIC ACID = 43801)","0"
"1475",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, OTHER","CHEMICAL, OTHER: (HYDROGEN PEROXIDE = 595)","0"
"1476",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, OTHER","CHEMICAL, OTHER: (MINERAL OIL = 63502)","0"
"1477",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","CHEMICAL, OTHER","CHEMICAL, OTHER: (REYNOUTRIA SACHALINE = 55809)","0"
"1478",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","FERTILIZER","FERTILIZER: (NITROGEN)","3.7"
"1479",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","FERTILIZER","FERTILIZER: (PHOSPHATE)","3.3"
"1480",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","FERTILIZER","FERTILIZER: (POTASH)","3.3"
"1481",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN NUMBER","FERTILIZER","FERTILIZER: (SULFUR)","0"
"1482",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)","0"
"1483",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS SUBTILIS = 6479)","0"
"1484",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CALCIUM POLYSULFIDE = 76702)","51"
"1485",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)","54"
"1486",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER SULFATE = 24401)","0"
"1487",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)","0"
"1488",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (DIFENOCONAZOLE = 128847)","0"
"1489",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (DIMETHOMORPH = 268800)","0"
"1490",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENBUCONAZOLE = 129011)","52"
"1491",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)","0"
"1492",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUOPYRAM = 80302)","0"
"1493",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MANCOZEB = 14504)","0"
"1494",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METCONAZOLE = 125619)","0"
"1495",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MONO-POTASSIUM SALT = 76416)","0"
"1496",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)","47"
"1497",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)","0"
"1498",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRIMETHANIL = 288201)","0"
"1499",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","85"
"1500",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (2,4-D, DIMETH. SALT = 30019)","0"
"1501",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CLETHODIM = 121011)","0"
"1502",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIURON = 35505)","0"
"1503",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)","40"
"1504",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLUFOSINATE-AMMONIUM = 128850)","0"
"1505",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)","12"
"1506",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE POT. SALT = 103613)","0"
"1507",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (HEXAZINONE = 107201)","32"
"1508",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (MESOTRIONE = 122990)","0"
"1509",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ORYZALIN = 104201)","5"
"1510",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","6"
"1511",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","0"
"1512",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TERBACIL = 12701)","0"
"1513",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","59"
"1514",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ACETAMIPRID = 99050)","0"
"1515",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","0"
"1516",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)","0"
"1517",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","30"
"1518",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENPROPATHRIN = 127901)","41"
"1519",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)","85"
"1520",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","0"
"1521",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)","0"
"1522",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PHOSMET = 59201)","0"
"1523",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRETHRINS = 69001)","0"
"1524",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)","0"
"1525",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)","0"
"1526",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","90"
"1527",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)","34"
"1528",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, OTHER","CHEMICAL, OTHER: (CYANAMID = 14002)","0"
"1529",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, OTHER","CHEMICAL, OTHER: (GIBBERELLIC ACID = 43801)","0"
"1530",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, OTHER","CHEMICAL, OTHER: (HYDROGEN PEROXIDE = 595)","0"
"1531",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, OTHER","CHEMICAL, OTHER: (MINERAL OIL = 63502)","0"
"1532",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, OTHER","CHEMICAL, OTHER: (REYNOUTRIA SACHALINE = 55809)","0"
"1533",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","22"
"1534",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","FERTILIZER","FERTILIZER: (NITROGEN)","81"
"1535",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","FERTILIZER","FERTILIZER: (PHOSPHATE)","87"
"1536",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","FERTILIZER","FERTILIZER: (POTASH)","86"
"1537",2019,"NORTH CAROLINA","BEARING"," "," MEASURED IN PCT OF AREA BEARING","FERTILIZER","FERTILIZER: (SULFUR)","0"
"1538",2019,"NORTH CAROLINA","TAME"," "," ","TOTAL","NOT SPECIFIED","8,700"
"1539",2019,"NORTH CAROLINA","TAME"," "," MEASURED IN LB","TOTAL","NOT SPECIFIED","36,200,000"
"1540",2019,"NORTH CAROLINA","TAME"," "," MEASURED IN LB / ACRE","TOTAL","NOT SPECIFIED","4,160"
"1541",2019,"NORTH CAROLINA","TAME"," FRESH MARKET - PRODUCTION"," MEASURED IN $","TOTAL","NOT SPECIFIED","0"
"1542",2019,"NORTH CAROLINA","TAME"," FRESH MARKET - PRODUCTION"," MEASURED IN LB","TOTAL","NOT SPECIFIED","0"
"1543",2019,"NORTH CAROLINA","TAME"," NOT SOLD - PRODUCTION"," MEASURED IN LB","TOTAL","NOT SPECIFIED","430,000"
"1544",2019,"NORTH CAROLINA","TAME"," PROCESSING - PRODUCTION"," MEASURED IN $","TOTAL","NOT SPECIFIED","0"
"1545",2019,"NORTH CAROLINA","TAME"," PROCESSING - PRODUCTION"," MEASURED IN LB","TOTAL","NOT SPECIFIED","0"
"1546",2019,"NORTH CAROLINA","TAME"," UTILIZED - PRODUCTION"," MEASURED IN $","TOTAL","NOT SPECIFIED","60,811,000"
"1547",2019,"NORTH CAROLINA","TAME"," UTILIZED - PRODUCTION"," MEASURED IN LB","TOTAL","NOT SPECIFIED","35,770,000"
"1548",2019,"OREGON","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)","1,000"
"1549",2019,"OREGON","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)","0"
"1550",2019,"OREGON","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS SUBTILIS = 6479)","0"
"1551",2019,"OREGON","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BASIC COPPER SULFATE = 8101)","2,400"
"1552",2019,"OREGON","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BOSCALID = 128008)","0"
"1553",2019,"OREGON","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BT SUBSP KURSTAKI EVB-113-19 = 6544)","0"
"1554",2019,"OREGON","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CALCIUM POLYSULFIDE = 76702)","0"
"1555",2019,"OREGON","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)","20,100"
"1556",2019,"OREGON","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CEREVISANE = 100055)","0"
"1557",2019,"OREGON","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","0"
"1558",2019,"OREGON","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER CHLORIDE HYD. = 23501)","0"
"1559",2019,"OREGON","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)","9,200"
"1560",2019,"OREGON","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER OCTANOATE = 23306)","0"
"1561",2019,"OREGON","BEARING"," "," MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER SULFATE = 24401)","200"
